,Energy,Iterations,Dipole Moment,Eigens,Derivatives,Derivative Time,Wall Time
ozone,-225.28978821,14,0.2611039,"[-19.51735111, -19.33460672, -19.33458696, -1.39287771, -1.12346713, -0.81981211, -0.61832021, -0.61632948, -0.61425693, -0.38213461, -0.37029726, -0.36504034]","[2e-06, 1e-06, -0.052089, -1e-06, 0.031695, 0.023065, 3e-06, -0.031695, 0.023065]",-1,131.4
water,-76.38775954,10,0.7311655,"[-19.20950674, -1.04500104, -0.55107451, -0.41081373, -0.3339755]","[6.5e-05, -0.0, 0.004967, 2e-06, -0.00029, -0.00058, 2e-06, 0.00029, -0.00058]",-1,39.5
acetate_anion,-228.37957998,18,1.456456,"[-18.94380684, -18.94217799, -10.11150712, -10.04263384, -0.83780665, -0.75292763, -0.55206406, -0.32156211, -0.26061214, -0.25338005, -0.23846102, -0.1998224, -0.17309101, -0.06218926, -0.05120304, -0.04527025]","[2e-06, -6.6e-05, 0.000512, -1e-06, 0.000847, -0.019932, 0.0, 0.006437, -0.002031, 0.005444, -0.003035, -0.002068, -0.005444, -0.003035, -0.002068, 2e-06, -0.028228, 0.01215, -9e-06, 0.027178, 0.014971]",-1,276.3
tetrachlorosilane,-2129.91815415,11,2.901625e-05,"[-101.73075672, -101.73075512, -101.73075417, -101.73067028, -66.38217657, -9.55791316, -9.557912, -9.5579111, -9.55790484, -7.28986184, -7.28986037, -7.28985987, -7.28985873, -7.28489398, -7.28489356, -7.28489265, -7.2848922, -7.284892, -7.28489176, -7.28489122, -7.28489064, -5.45362413, -3.78825005, -3.78824999, -3.78824961, -0.91981909, -0.87102656, -0.87102604, -0.8710254, -0.56954422, -0.46608447, -0.46608428, -0.4660839, -0.39395287, -0.39395278, -0.38185766, -0.38185735, -0.38185722, -0.35184434, -0.35184388, -0.3518438]","[1.2e-05, -1.6e-05, 1e-06, 0.000554, 0.001099, 0.000749, -0.000677, -0.000939, 0.000773, -0.001044, 0.000951, -0.000403, 0.000584, -0.000966, -0.00081]",-1,898.4
oxygen_diatomic,-150.24433131,10,7.918726e-07,"[-19.37235618, -19.37212466, -1.34293145, -0.87193821, -0.5887237, -0.58872369, -0.57676381, -0.32904927, -0.32904926]","[-2e-06, -2e-06, -0.0265, 1.1e-05, 3e-06, 0.026499]",-1,170.1
heptane,-276.16496233,11,0.03521849,"[-10.21732291, -10.21732242, -10.21542409, -10.21521972, -10.21506604, -10.20988824, -10.20988202, -0.82984979, -0.79920132, -0.75059983, -0.68932263, -0.62583454, -0.58864538, -0.58766054, -0.49373219, -0.46658845, -0.44427817, -0.43751184, -0.42678556, -0.41045081, -0.38354902, -0.3808704, -0.36779993, -0.34880922, -0.3449281, -0.33262724, -0.33095038, -0.32768587, -0.31378404]","[-0.0, 0.0, 0.001756, -1e-06, 1e-06, -0.001521, -1e-06, -2e-06, -0.00152, -0.0, -0.000563, 0.001616, -2e-06, 0.000561, 0.001616, 0.0, 0.000537, -0.001182, -0.0, -0.000536, -0.001185, -0.005524, 0.0, 0.003633, 0.005524, 0.0, 0.003633, -0.005521, -9.2e-05, -0.003664, 0.005521, -9.2e-05, -0.003664, 0.005521, 9.2e-05, -0.003664, -0.005521, 9.2e-05, -0.003664, 0.005418, -0.00018, 0.003592, -0.005418, -0.00018, 0.003592, -0.005418, 0.00018, 0.003592, 0.005418, 0.00018, 0.003592, -0.0, 0.005372, 0.003926, 0.00548, -9.9e-05, -0.003656, -0.00548, -9.9e-05, -0.003656, -0.0, -0.005372, 0.003926, -0.00548, 0.0001, -0.003656, 0.00548, 9.9e-05, -0.003656]",-1,483.4
methylene_s,-39.09125833,9,0.7042018,"[-10.2995526, -0.6932106, -0.42612342, -0.26954026]","[-0.0, 0.0, -0.003519, 0.0, -0.001223, 0.001838, 0.0, 0.001223, 0.001838]",-1,27.2
octane,-315.44737994,13,4.056175e-06,"[-10.21510215, -10.21509889, -10.21351261, -10.21329548, -10.21302423, -10.21299387, -10.20705458, -10.20705432, -0.83291306, -0.80934196, -0.77075142, -0.72016598, -0.6628995, -0.6104548, -0.59015304, -0.58709195, -0.49692384, -0.47542782, -0.44966053, -0.44261115, -0.43057142, -0.42604277, -0.40404246, -0.39526592, -0.36856838, -0.36757675, -0.3611342, -0.34113357, -0.33823257, -0.32876404, -0.32875895, -0.32669757, -0.31590162]","[-9.6e-05, -0.000416, -2e-06, 9.6e-05, 0.000413, 1e-06, -0.000984, 0.00061, -3e-06, 0.000986, -0.000611, -4e-06, -0.001841, -0.000512, 0.0, 0.001839, 0.00051, 1e-06, -0.003002, 0.000457, -1e-06, 0.003004, -0.000456, -0.0, 2.7e-05, -9.9e-05, 0.000951, 2.7e-05, -9.9e-05, -0.000951, -2.7e-05, 9.9e-05, 0.000951, -2.7e-05, 9.9e-05, -0.000951, -6.2e-05, 5e-05, -0.001027, -6.2e-05, 5e-05, 0.001027, 6.2e-05, -5e-05, -0.001027, 6.2e-05, -5e-05, 0.001027, 0.000158, 0.000356, 0.001217, 0.000158, 0.000356, -0.001217, -0.000158, -0.000355, 0.001217, -0.000158, -0.000356, -0.001217, -0.002021, -8.4e-05, -0.0, -0.000329, -0.000423, -0.000589, -0.000329, -0.000423, 0.000589, 0.002021, 8.4e-05, 0.0, 0.000329, 0.000423, -0.000589, 0.000329, 0.000423, 0.000589]",-1,670.7
beryllium_difluoride,-214.48763092,9,6.280008e-06,"[-24.74992705, -24.74992642, -4.09832438, -1.19917983, -1.19186878, -0.49486677, -0.48537001, -0.45284509, -0.45284508, -0.43151441, -0.43151441]","[1e-06, -0.0, -2e-06, -4.5e-05, 4.9e-05, 0.015582, 2.1e-05, -3.2e-05, -0.015581]",-1,84.5
dilithium_oxide,-90.21742408,14,1.762908e-05,"[-19.00743789, -1.92353893, -1.92336134, -0.73649077, -0.18835005, -0.15898979, -0.15898979]","[-5e-06, -3e-06, 0.000135, -1e-06, 0.0, 0.000654, -0.0, -2e-06, -0.000653]",-1,66.1
thiophene,-552.7789727,15,0.1994601,"[-89.05304547, -10.25469933, -10.25469051, -10.23406495, -10.23353972, -8.03218576, -5.96790581, -5.96462444, -5.96310264, -0.90733658, -0.75792789, -0.74609816, -0.58238907, -0.57143486, -0.5331511, -0.42522484, -0.40874953, -0.40149204, -0.39966162, -0.35860936, -0.26773965, -0.25262082]","[-8.9e-05, 0.000642, 0.014435, -1e-06, 0.004986, 0.005022, 3e-06, -0.004984, 0.005032, -1e-06, -0.002278, -0.008861, 1e-06, 0.002289, -0.008863, 0.0, 0.002661, 0.000761, 0.0, -0.00266, 0.000761, 0.0, 0.001633, -0.002162, 0.0, -0.001633, -0.002162]",-1,418.5
ketene,-152.49869794,12,0.5823233,"[-19.27460454, -10.35224102, -10.23510735, -1.15382897, -0.80423715, -0.56353601, -0.50868757, -0.50793442, -0.47540888, -0.42727603, -0.26258373]","[-1e-06, 1e-06, -0.011271, 5e-06, -8e-06, -6e-05, 1.2e-05, 1e-05, 0.00858, -0.0, 0.000675, 0.000729, -0.0, -0.000674, 0.000729]",-1,104.1
phosphorus_monofluoride,-441.00298794,12,0.2867684,"[-77.28105107, -24.80455499, -6.6763195, -4.81389501, -4.813895, -4.8104234, -1.26974172, -0.6602554, -0.50756762, -0.50756731, -0.47472201, -0.25434062, -0.25434055]","[0.000173, 0.000166, 0.000684, 6e-06, 1e-06, -0.000902]",-1,306.9
boron_diatomic,-49.34432095,10,4.558109e-06,"[-6.88810984, -6.88733765, -0.58188094, -0.31132338, -0.26487023, -0.26487023]","[-0.0, 0.0, 0.010625, 4e-06, -4e-06, -0.010625]",-1,100.2
nitrogen_dioxide,-204.9659767,13,0.136767,"[-19.32494728, -19.32493257, -14.63762326, -1.32567899, -1.17565832, -0.70865036, -0.60640238, -0.60125249, -0.5953062, -0.40676631, -0.40095464, -0.30691065]","[-5e-06, 0.0, -0.040954, 1.5e-05, 0.011904, -0.001913, -2e-06, -0.011903, -0.001909]",-1,265.3
argon_dimer,-1054.7764828,10,1.74958e-06,"[-115.27652552, -115.27652164, -11.21220802, -11.21220616, -8.73412738, -8.73412481, -8.73412338, -8.73411813, -8.73411663, -8.73409295, -0.99273928, -0.9914721, -0.44671414, -0.44116985, -0.44116983, -0.43927018, -0.43927016, -0.43381829]","[-2.9e-05, 0.00036, 0.000888, 5e-05, -0.000832, 0.000366]",-1,196.3
sodium_diatomic,-324.39477787,9,8.820174e-06,"[-38.54629893, -38.54629731, -2.2483859, -2.24824743, -1.16123444, -1.16027628, -1.16027624, -1.16002286, -1.16002285, -1.15919938, -0.13265571]","[-0.000266, 5.6e-05, 0.000937, -5e-05, 0.000201, -0.001095]",-1,93.2
dimethylamine,-135.05947171,12,0.4140044,"[-14.36897551, -10.23401289, -10.23400752, -0.92167843, -0.71974557, -0.64509259, -0.50264774, -0.45585392, -0.44749316, -0.39701817, -0.37521312, -0.37422724, -0.2382564]","[-0.011096, -0.002159, -0.0, 0.005811, -0.000369, 0.013159, 0.005811, -0.00037, -0.013158, 0.00523, -0.004801, 0.0, -0.002068, -0.000129, -0.000246, -0.002068, -0.000129, 0.000246, -0.002311, 0.002783, -0.002157, -0.002311, 0.002783, 0.002157, 0.000993, 0.001331, -0.003302, 0.000993, 0.001331, 0.003302]",-1,155.5
cyclobutene,-155.84759846,10,0.06148378,"[-10.22577584, -10.2255686, -10.22359176, -10.22268546, -0.88197665, -0.67573677, -0.6635483, -0.52921491, -0.513047, -0.47587607, -0.39373963, -0.37510695, -0.34141007, -0.32663707, -0.26243807]","[-0.0, 0.009747, 0.004019, 7e-06, -0.009747, 0.004017, 2e-06, 0.001079, -0.007326, 1e-06, -0.001081, -0.007322, 0.0, -0.000145, -4e-05, 0.0, 0.000145, -4e-05, 0.002663, 0.000196, 0.001916, -0.002662, -0.000196, 0.001916, -0.002662, 0.000196, 0.001916, 0.002663, -0.000196, 0.001916]",-1,145.4
acetic_acid,-228.94771308,12,0.719419,"[-19.26082709, -19.2020379, -10.36702185, -10.24128592, -1.13974049, -1.04819154, -0.78900341, -0.63275762, -0.51667828, -0.50285236, -0.49212361, -0.43030982, -0.41921174, -0.41294852, -0.34544839, -0.30163924]","[-0.013145, 0.011806, 2e-06, -0.001555, 0.003756, 1e-06, 0.013645, -0.026064, -0.0, -0.008288, 0.013664, 1e-06, 0.012148, -0.004282, -0.0, -0.000341, -0.001798, -0.0, -0.000385, 0.000383, 0.001153, -0.000385, 0.000383, -0.001153]",-1,179.4
hydrogen_fluoride,-100.40157502,10,0.7104267,"[-24.76518432, -1.23577328, -0.57129435, -0.43516883, -0.43516839]","[-0.0, 0.0, -0.001573, 9e-06, -1.7e-05, 0.004356]",-1,39.2
phosphorus_diatomic,-682.47047961,10,2.777037e-06,"[-77.23458323, -77.23457474, -6.63400387, -6.63348721, -4.76924832, -4.76924821, -4.76903921, -4.76903911, -4.76620223, -4.76397895, -0.70036775, -0.47902082, -0.30796303, -0.29801398, -0.29801397]","[0.000742, 0.000148, -0.008491, 0.000916, 0.000217, 0.008468]",-1,186.4
sodium_fluoride,-262.03795062,13,3.145409,"[-38.55585857, -24.56050923, -2.26045219, -1.1739521, -1.17395208, -1.17311212, -0.97833227, -0.25925277, -0.25068457, -0.25068455]","[-3.1e-05, -4e-06, 0.000683, -4e-06, 4e-06, -0.000597]",-1,106.0
lithium_diatomic,-14.9650001,12,3.384298e-08,"[-2.02098217, -2.02058362, -0.13944348]","[-0.0, -0.0, 0.001634, -0.0, -0.0, -0.001634]",-1,26.6
difluoromethane,-238.87016765,10,0.7472564,"[-24.78449417, -24.78448969, -10.38322046, -1.29627934, -1.23811376, -0.73767992, -0.57592985, -0.57342138, -0.5708192, -0.4519997, -0.43915658, -0.42993159, -0.36645717]","[-1e-06, -0.0, 0.006181, 0.004687, -0.0, -0.00253, -0.004687, 0.0, -0.002529, -1.6e-05, -0.001424, 0.000733, -0.0, 0.001423, 0.000733]",-1,135.6
propene,-117.80675484,11,0.1725989,"[-10.23096896, -10.21880329, -10.21336648, -0.81031072, -0.70575967, -0.57129071, -0.48141858, -0.43450678, -0.42709615, -0.38296113, -0.35781592, -0.27023237]","[-0.009495, 0.006649, 0.0, 0.006691, -0.007482, 1e-06, 0.003634, 0.00043, 1e-06, -0.000788, 0.001074, 0.0, -0.001481, 4.3e-05, 0.0, 0.000182, -0.00163, -0.0, -0.000308, 0.001675, 0.0, 0.000395, 7.6e-05, 0.001228, 0.000395, 7.6e-05, -0.001228]",-1,138.0
difluorine_monoxide,-274.53334811,12,0.1298216,"[-24.85951471, -24.85950821, -19.4384989, -1.38155078, -1.27060944, -0.98196293, -0.643835, -0.59975981, -0.57651959, -0.48812156, -0.4747392, -0.46826017, -0.36380837]","[1e-06, -3e-06, 0.02022, -3.1e-05, 0.014811, -0.013358, 2e-06, -0.014814, -0.013359]",-1,143.8
phosphorus_monoxide,-416.39209982,14,0.7856403,"[-77.28065189, -19.24579904, -6.67735911, -4.81536728, -4.81371443, -4.80851889, -1.05711222, -0.58006876, -0.42798504, -0.41169757, -0.41088643, -0.2150314]","[1.1e-05, -1e-06, -0.006862, -0.000253, 0.000434, 0.017248]",-1,326.0
tert_butyl_radical,-157.66492864,23,0.1005836,"[-10.23507569, -10.21077395, -10.21077073, -10.21076076, -0.82893809, -0.71110162, -0.71110081, -0.55189806, -0.46091743, -0.45378572, -0.45378506, -0.39865772, -0.39865748, -0.3771662, -0.35471965, -0.35471908, -0.18505275]","[-0.016686, 1.2e-05, 1e-06, 0.00303, -0.003909, 0.0, 0.003037, 0.002091, 0.003397, 0.003038, 0.00209, -0.003397, 0.000325, 0.000259, 0.0, -0.001079, -0.000199, -0.001059, -0.001079, -0.000199, 0.001059, 0.00032, -0.000129, -0.000227, -0.001078, -0.000817, 0.0007, -0.001083, 0.00102, -0.000357, 0.00032, -0.000129, 0.000227, -0.001083, 0.00102, 0.000357, -0.001078, -0.000817, -0.0007]",-1,751.9
lithium_fluoride,-107.3594027,10,2.445826,"[-24.59815407, -2.00511667, -1.02549154, -0.30697278, -0.29207694, -0.29207693]","[2.3e-05, -0.0, 0.000166, -0.0, -1e-06, 0.001013]",-1,43.6
acetyl_fluoride,-252.9536394,12,1.159175,"[-24.79972233, -19.2283655, -10.39772004, -10.25542385, -1.28743669, -1.11241758, -0.80284423, -0.6421813, -0.54468153, -0.5344919, -0.52250762, -0.45450339, -0.44925426, -0.41978639, -0.39686767, -0.33297241]","[0.010368, 0.005687, 2e-06, -0.005611, 0.002932, 1e-06, -0.000595, -0.005006, -2e-06, -0.002379, 0.000388, 6e-06, -0.00125, 0.001907, 0.0, -0.000705, -0.002483, -0.004279, -0.000705, -0.002483, 0.004279]",-1,178.7
lithium_hydroxide,-83.31708327,10,1.763947,"[-19.08765452, -1.98963389, -0.87558995, -0.39052364, -0.23085856, -0.23085856]","[0.0, 0.0, -0.022033, 0.0, 0.0, -0.002252, 0.0, 0.0, 0.022995]",-1,43.9
propyne,-116.55546243,28,0.3346634,"[-10.2504625, -10.22960436, -10.21191958, -0.80556784, -0.72301006, -0.54384929, -0.46356817, -0.45000259, -0.44998922, -0.28324855, -0.28324697]","[0.000108, 1e-06, -0.007172, 5e-06, -1e-06, -0.011479, -4e-06, -0.0, 0.020476, -1e-06, -0.0, -0.005639, -0.010363, -0.0, 0.001401, 0.005171, 0.00897, 0.001401, 0.005171, -0.00897, 0.001401]",-1,212.3
aluminum_monosulfide,-640.39862205,14,1.570955,"[-88.99103835, -56.20146677, -7.9718043, -5.90981405, -5.90272577, -5.90272554, -4.23035708, -2.75939325, -2.75939307, -2.75893443, -0.68430145, -0.38200076, -0.2708666, -0.26575429, -0.26575428]","[8.5e-05, -2.1e-05, -0.020043, 0.000254, -0.000451, -0.000932]",-1,424.1
boron_monocarbide,-62.60039318,13,0.4997804,"[-10.32753835, -6.89187147, -0.72933934, -0.39618031, -0.32253785, -0.32253785, -0.30196034]","[-1e-06, -1e-06, -0.014935, -1e-06, -1e-06, 0.003192]",-1,113.5
boron_trichloride,-1405.18061272,28,6.313058e-05,"[-101.73086376, -101.73085218, -101.73081762, -9.55789986, -9.55788985, -9.55788944, -7.28985176, -7.28984398, -7.28984276, -7.28579375, -7.28577951, -7.28577814, -7.28404299, -7.28403469, -7.28403362, -6.93454707, -0.92144299, -0.87152982, -0.8715217, -0.55024272, -0.47509948, -0.47509384, -0.42874748, -0.36901504, -0.36901259, -0.36370299, -0.36369786, -0.33582652]","[0.0, 4e-06, 0.000141, -2.2e-05, 3.4e-05, 0.002765, -0.000177, 0.00227, -0.000842, 0.000205, -0.002151, -0.000794]",-1,833.0
ethyl_radical,-79.08978141,12,0.1342919,"[-10.23197746, -10.21673912, -0.78311813, -0.63064992, -0.46861998, -0.43031634, -0.40761905, -0.37117519, -0.21635532]","[-0.000891, -0.008408, -2e-06, 0.004877, 0.007668, 0.0, 0.002048, 0.001401, 0.0, -0.000364, 0.001012, -0.001491, -0.000364, 0.001012, 0.001491, 1.2e-05, -0.001543, 0.002546, 1.2e-05, -0.001543, -0.002546]",-1,187.2
magnesium_hydroxide,-275.77928651,12,0.4783665,"[-46.9172326, -19.13233534, -3.15532025, -1.87849104, -1.87849103, -1.87561105, -0.93533076, -0.46335034, -0.28320261, -0.28320259, -0.19795285]","[5e-06, -2e-06, -0.005966, 2e-05, 5.9e-05, 0.011189, -0.0, -0.0, 0.007096]",-1,257.0
hydrogen_peroxide,-151.46571895,13,0.618756,"[-19.27170591, -19.27162981, -1.15681954, -0.93937449, -0.54022861, -0.53085224, -0.45054459, -0.35824081, -0.30676874]","[0.027873, 0.005935, 0.006024, -0.02787, -0.005948, 0.006027, -0.013077, 0.008328, -0.005618, 0.013077, -0.008328, -0.005617]",-1,96.5
propane,-119.03974996,10,0.03496162,"[-10.21685192, -10.20534315, -10.20532522, -0.80304088, -0.70034646, -0.60123738, -0.47023357, -0.4479201, -0.41137027, -0.39252099, -0.3480784, -0.34513238, -0.33701019]","[6e-06, -3.3e-05, -0.00529, -1e-06, -0.001753, 0.007724, 2.7e-05, 0.001783, 0.007768, 0.001192, -1e-06, -0.001195, -0.001224, 3.3e-05, -0.001243, -0.0, 0.000296, -0.001329, 4e-06, -0.000321, -0.001355, -0.001673, 0.00119, -0.00129, 0.001675, 0.001189, -0.001289, 0.001674, -0.001185, -0.001287, -0.001672, -0.001202, -0.001282]",-1,110.3
butane,-158.32160803,10,1.488901e-06,"[-10.21428169, -10.21402164, -10.2066821, -10.20667213, -0.81773989, -0.74439349, -0.64732753, -0.59142696, -0.48263615, -0.43894517, -0.43222232, -0.42250443, -0.3786633, -0.35961705, -0.34392409, -0.33194316, -0.3307542]","[-0.001385, -0.00166, 0.0, 0.001088, 0.001778, -4e-06, -0.001087, -0.001779, 0.0, 0.001389, 0.00166, 2e-06, -0.000884, 0.001305, 0.0, 0.000884, -0.001305, 0.0, 0.000255, -0.000507, 0.0011, 0.000255, -0.000507, -0.0011, -0.000255, 0.000507, 0.0011, -0.000255, 0.000507, -0.0011, 0.000103, 0.000592, -0.001271, 0.000103, 0.000592, 0.001271, -0.000103, -0.000592, -0.001271, -0.000103, -0.000592, 0.001271]",-1,164.8
carbon_dioxide,-188.47791009,10,1.686899e-07,"[-19.29173631, -19.2917221, -10.41453241, -1.19698836, -1.15514086, -0.59016432, -0.5444983, -0.54031673, -0.54031671, -0.39417953, -0.39417951]","[-0.0, -0.0, 0.0, -0.0, 0.0, 0.0151, -0.0, -1e-06, -0.0151]",-1,96.6
magnesium_monohydride,-200.52444437,11,0.5205155,"[-46.9246017, -3.1612424, -1.88430143, -1.88430129, -1.88064263, -0.30154956, -0.18043178]","[-2.4e-05, 1.7e-05, -0.01179, 0.0, 0.0, -0.001708]",-1,160.8
cyclopropene,-116.52606411,10,0.1839676,"[-10.24169893, -10.24039825, -10.23485893, -0.8952947, -0.61988157, -0.58392201, -0.51998974, -0.4522464, -0.36239095, -0.3099324, -0.26650241]","[1e-06, 0.0, 0.008582, 2e-06, 0.01503, -0.004754, 1e-06, -0.01503, -0.004754, 0.0, -0.002127, 0.001237, 0.0, 0.002127, 0.001237, 0.000273, -0.0, -0.000955, -0.000273, -0.0, -0.000955]",-1,90.0
cyclobutane,-157.08442756,10,7.186659e-07,"[-10.2163458, -10.21611401, -10.21611391, -10.21588232, -0.86787329, -0.67234521, -0.67234519, -0.56315879, -0.4902102, -0.49014986, -0.39301704, -0.39301701, -0.36405143, -0.32350673, -0.31564408, -0.31564407]","[1e-06, -0.001494, 0.000976, 4e-06, 0.001495, 0.000977, 0.001495, 2e-06, -0.000977, -0.001495, -2e-06, -0.000977, 0.0, 0.001836, -0.001177, 0.0, 0.00027, 0.001741, -0.0, -0.001836, -0.001177, -0.0, -0.00027, 0.001741, -0.001836, 0.0, 0.001177, -0.00027, 0.0, -0.001741, 0.001837, -0.0, 0.001177, 0.00027, -0.0, -0.001741]",-1,168.4
silylene_s,-290.4968106,10,0.08775786,"[-66.26798447, -5.34907045, -3.6882143, -3.67980775, -3.67742428, -0.52345898, -0.34133442, -0.25193289]","[3.8e-05, 0.00012, -0.005348, -0.0, 0.001554, 0.002339, -0.0, -0.00155, 0.002335]",-1,81.2
aluminum_monohydride,-242.86779344,10,0.02059471,"[-56.16605888, -4.19159708, -2.7224733, -2.7224732, -2.71529002, -0.37666883, -0.21419179]","[1.9e-05, 6.3e-05, 0.004307, 0.0, 0.0, -0.002691]",-1,66.2
beryllium_oxide,-89.82927522,13,2.573871,"[-19.12455766, -4.09108271, -0.86910316, -0.30607866, -0.27084772, -0.27084772]","[0.0, 0.0, -0.014412, -1e-06, -0.0, 0.011096]",-1,50.8

