,Energy,Iterations,Dipole Moment,Eigens,Derivatives,Derivative Time,Wall Time
boron_monochloride,-485.03836249,10,0.6364395,"[-101.57263413, -9.51003817, -7.26721347, -7.26499871, -7.26499851, -6.85918503, -0.8922952, -0.51533951, -0.39624914, -0.3962491, -0.26761655]","[0.0, 0.0, 0.001307, 0.00034, -9e-05, -0.00539]",-1,125.8
ozone,-225.52660559,14,0.2586373,"[-19.43709054, -19.2587756, -19.25875922, -1.36354793, -1.09895921, -0.79912534, -0.6058559, -0.60311429, -0.60018046, -0.37635858, -0.36111511, -0.35630097]","[3e-06, 0.0, -0.034532, -1e-06, 0.014269, 0.013608, 4e-06, -0.014268, 0.013609]",-1,134.8
water,-76.47427961,10,0.7299684,"[-19.13543938, -1.02230031, -0.54114309, -0.40040397, -0.32461247]","[7.8e-05, -0.0, 0.00197, 2e-06, -0.002988, 0.000823, 2e-06, 0.002988, 0.000823]",-1,40.5
acetate_anion,-228.64322517,20,1.458425,"[-18.86842995, -18.86658034, -10.06548613, -9.99544496, -0.81357168, -0.73076145, -0.53435199, -0.30806667, -0.25158959, -0.24386273, -0.2268244, -0.19072476, -0.16420043, -0.0549471, -0.04418779, -0.03699812]","[2e-06, -7.3e-05, 0.004241, 1e-06, 0.000859, -0.017425, 0.0, 0.007092, -0.001918, 0.005829, -0.003409, -0.001927, -0.005829, -0.003409, -0.001928, 8e-06, -0.021536, 0.008707, 3e-06, 0.020772, 0.010898]",-1,304.1
tetrachlorosilane,-2130.71514157,13,1.03514e-05,"[-101.54632857, -101.54632849, -101.54632787, -101.54624154, -66.2448295, -9.48339447, -9.48339421, -9.48339363, -9.48338787, -7.24250207, -7.24250199, -7.24250161, -7.24250082, -7.23746148, -7.23746138, -7.23746126, -7.23746119, -7.23746113, -7.23746096, -7.23746023, -7.23746008, -5.40230887, -3.76102864, -3.76102859, -3.76102837, -0.89929313, -0.8514974, -0.85149722, -0.85149679, -0.55562637, -0.45370364, -0.45370357, -0.45370332, -0.38207417, -0.3820741, -0.37124262, -0.3712425, -0.37124248, -0.34108241, -0.34108223, -0.34108212]","[2.1e-05, 3e-06, -2.1e-05, -0.003914, -0.003578, -0.003732, 0.003847, 0.003637, -0.00372, 0.003605, -0.003572, 0.004021, -0.003799, 0.00364, 0.00381]",-1,1171.2
oxygen_diatomic,-150.39940004,28,2.242701e-05,"[-19.29402361, -19.29382117, -1.31332052, -0.84781893, -0.57325431, -0.57325429, -0.56240164, -0.31877299, -0.31877297]","[9e-06, -5e-06, -0.007524, 1.1e-05, 5e-06, 0.007509]",-1,392.2
heptane,-276.53175537,14,0.03694243,"[-10.1676547, -10.16765404, -10.16567011, -10.16550037, -10.16534846, -10.16141202, -10.16140658, -0.80780834, -0.77798175, -0.73070376, -0.67118945, -0.60968186, -0.57416739, -0.57299497, -0.48214454, -0.45575849, -0.43323014, -0.42625632, -0.41714378, -0.40075299, -0.37533347, -0.37122847, -0.35961909, -0.34189893, -0.33755726, -0.32602148, -0.32494946, -0.32209445, -0.30629161]","[0.0, 1e-06, -0.002136, -0.0, -0.0, 0.002444, -1e-06, -1e-06, 0.002444, 0.0, -0.000743, -0.002617, -1e-06, 0.000745, -0.002616, -0.0, -0.003312, 0.000934, -0.0, 0.003316, 0.000928, -0.006081, -0.0, 0.003938, 0.006081, -0.0, 0.003938, -0.006061, -9.8e-05, -0.00396, 0.006061, -9.8e-05, -0.00396, 0.006061, 9.8e-05, -0.00396, -0.006061, 9.8e-05, -0.00396, 0.005924, -0.000326, 0.003841, -0.005924, -0.000326, 0.003841, -0.005924, 0.000326, 0.003841, 0.005925, 0.000326, 0.003841, -0.0, 0.00567, 0.004347, 0.005944, -0.000311, -0.003926, -0.005944, -0.000311, -0.003926, -0.0, -0.00567, 0.004346, -0.005944, 0.000311, -0.003926, 0.005944, 0.000311, -0.003926]",-1,568.1
methylene_s,-39.15512511,9,0.6986652,"[-10.24982912, -0.67763871, -0.41864195, -0.26262827]","[0.0, 0.0, -0.00192, 0.0, -0.000385, 0.000808, 0.0, 0.000385, 0.000808]",-1,28.5
octane,-315.86478707,14,2.473286e-06,"[-10.16546353, -10.16546029, -10.1637372, -10.16354635, -10.16332428, -10.16329124, -10.15863541, -10.15863512, -0.81075198, -0.78781792, -0.75025253, -0.70107982, -0.64550622, -0.59481452, -0.5756108, -0.57249272, -0.48522268, -0.46431896, -0.4382542, -0.43244123, -0.4193369, -0.41570338, -0.39508707, -0.38571436, -0.35988419, -0.35949695, -0.35296972, -0.33452247, -0.33110607, -0.3228749, -0.32214797, -0.32112072, -0.30826479]","[-0.000276, -0.004724, -2e-06, 0.000277, 0.004722, 1e-06, -0.000713, 0.004927, -2e-06, 0.000713, -0.004928, -3e-06, -0.00174, -0.005062, 0.0, 0.001738, 0.005061, 1e-06, 0.001201, 0.002603, -1e-06, -0.0012, -0.002603, -0.0, 4.5e-05, 0.000295, 0.001591, 4.5e-05, 0.000295, -0.001591, -4.6e-05, -0.000295, 0.001591, -4.6e-05, -0.000295, -0.001591, -7.4e-05, -0.000334, -0.001648, -7.4e-05, -0.000334, 0.001648, 7.4e-05, 0.000334, -0.001648, 7.4e-05, 0.000334, 0.001648, 0.000304, 0.000683, 0.001798, 0.000304, 0.000683, -0.001798, -0.000304, -0.000683, 0.001798, -0.000304, -0.000683, -0.001798, -0.002371, 0.000391, 0.0, -0.000163, -0.000764, -0.001119, -0.000163, -0.000764, 0.001119, 0.002371, -0.000391, 0.0, 0.000163, 0.000764, -0.001119, 0.000163, 0.000764, 0.001119]",-1,721.5
beryllium_difluoride,-214.7202361,10,7.606546e-07,"[-24.6661073, -24.66610652, -4.07505372, -1.17281246, -1.16551148, -0.48351573, -0.47436892, -0.442709, -0.44270898, -0.42118487, -0.42118485]","[1e-06, -1e-06, 0.0, -3e-05, 3.2e-05, 0.015714, 1.7e-05, -1.8e-05, -0.015715]",-1,110.8
dilithium_oxide,-90.36170349,14,1.985119e-05,"[-18.93513164, -1.90922808, -1.90906343, -0.71737023, -0.18182188, -0.1544336, -0.1544336]","[4e-06, -9e-06, 1.3e-05, 3e-06, -3e-06, -0.000264, 0.0, -3e-06, 0.000265]",-1,68.9
thiophene,-553.12583928,14,0.1851033,"[-88.88359474, -10.20225754, -10.2022502, -10.18324266, -10.18275305, -7.96445287, -5.92654819, -5.92320344, -5.92160309, -0.88355178, -0.73876328, -0.72596591, -0.56758056, -0.5568412, -0.51969798, -0.41665682, -0.39956913, -0.39214112, -0.38649819, -0.34967536, -0.25939338, -0.24437036]","[-0.000106, 0.000632, 0.00411, -0.0, -0.001716, 0.00596, 2e-06, 0.001716, 0.005963, 1e-06, -0.004851, -0.00518, 2e-06, 0.004851, -0.005181, 0.0, 0.003853, 0.001308, 0.0, -0.003852, 0.001308, 0.0, 0.002355, -0.003025, 0.0, -0.002355, -0.003025]",-1,410.4
ketene,-152.68095542,14,0.5827637,"[-19.197434, -10.30340018, -10.18658523, -1.12813731, -0.78505222, -0.54890474, -0.49750424, -0.49727436, -0.4628304, -0.41808213, -0.25484681]","[-1e-06, -0.0, -0.009026, -1e-06, 0.0, 0.003991, -5e-06, 1e-06, 0.003579, 0.0, 0.001787, 0.000758, 0.0, -0.001787, 0.000758]",-1,161.1
phosphorus_monofluoride,-441.24815759,12,0.3064968,"[-77.12510865, -24.71611349, -6.61359728, -4.7762235, -4.77622302, -4.77378497, -1.24042393, -0.64122605, -0.49293056, -0.49293024, -0.46226231, -0.24219482, -0.24219474]","[0.000154, 0.000146, 0.003905, -4e-06, 7e-06, -0.009324]",-1,305.0
boron_diatomic,-49.42675154,10,4.419602e-06,"[-6.84658917, -6.84584399, -0.56131861, -0.30253182, -0.25367761, -0.25367761]","[-3e-06, -2e-06, 0.013099, -1e-06, 3e-06, -0.013099]",-1,85.9
nitrogen_dioxide,-205.18069651,13,0.135747,"[-19.24827359, -19.24826153, -14.57232162, -1.29729125, -1.15078318, -0.68915061, -0.59136793, -0.58695549, -0.58158497, -0.39627556, -0.39247485, -0.29893342]","[-5e-06, 0.0, -0.031874, -1e-06, 0.000164, -0.005569, -1.2e-05, -0.000164, -0.005569]",-1,273.1
argon_dimer,-1055.13530548,10,2.266938e-06,"[-115.08317067, -115.08316359, -11.13636286, -11.13636094, -8.68615879, -8.68615724, -8.68615625, -8.68615205, -8.68614992, -8.6861186, -0.97112853, -0.96985076, -0.43537869, -0.42977704, -0.429777, -0.42782408, -0.42782405, -0.42229246]","[-2.1e-05, 0.000323, 0.00113, 5.8e-05, -0.00085, 9.9e-05]",-1,200.4
sodium_diatomic,-324.63319381,10,1.082458e-05,"[-38.43929836, -38.43929667, -2.20740663, -2.20726188, -1.14030003, -1.13932759, -1.13932753, -1.13907278, -1.13907271, -1.13821774, -0.13031269]","[-0.000227, 4.3e-05, 0.0, -3.3e-05, 0.000154, -0.00019]",-1,99.7
dimethylamine,-135.2361133,28,0.4129725,"[-14.30252447, -10.18679922, -10.18679452, -0.89849924, -0.70154596, -0.62953319, -0.49120684, -0.44536802, -0.43717788, -0.38912628, -0.36796157, -0.36685245, -0.23059884]","[-0.009976, 0.001985, -0.0, 0.006043, -0.002984, 0.006948, 0.006043, -0.002984, -0.006948, 0.005023, -0.003647, 0.0, -0.001595, 0.000156, -0.000353, -0.001595, 0.000155, 0.000353, -0.002914, 0.00314, -0.002346, -0.002914, 0.00314, 0.002346, 0.000851, 0.0007, -0.002756, 0.000851, 0.000701, 0.002756]",-1,282.0
cyclobutene,-156.047652,10,0.06033824,"[-10.17606517, -10.1758796, -10.17311019, -10.17225135, -0.85780873, -0.65777396, -0.64605126, -0.51649761, -0.50097596, -0.46421828, -0.38365636, -0.36763296, -0.33359313, -0.31938391, -0.25446009]","[-1e-06, 0.007428, -0.001145, 6e-06, -0.007429, -0.001146, 0.0, -0.004543, -0.002795, 0.0, 0.004543, -0.002795, -0.0, 0.000734, 0.000839, 0.0, -0.000734, 0.000839, 0.003469, 0.000304, 0.001852, -0.003469, -0.000304, 0.001852, -0.003469, 0.000304, 0.001852, 0.003469, -0.000304, 0.001852]",-1,149.1
acetic_acid,-229.20810962,18,0.7192449,"[-19.18394358, -19.1254819, -10.31992567, -10.19403, -1.11421643, -1.02446235, -0.77014349, -0.61894491, -0.50309361, -0.49003857, -0.48077284, -0.42212397, -0.40962872, -0.40412963, -0.33649961, -0.29284607]","[-0.009396, 0.012607, 1e-06, 0.002017, 0.003251, 0.0, 0.010657, -0.02055, -4e-06, -0.010595, 0.00942, -1.9e-05, 0.009098, -0.004796, 0.0, -0.000339, -0.002607, -0.0, -0.00021, 0.00078, 0.001679, -0.00021, 0.00078, -0.001679]",-1,244.2
hydrogen_fluoride,-100.50095014,10,0.7098318,"[-24.68172911, -1.20961231, -0.55998359, -0.42436906, -0.42436868]","[-0.0, 0.0, 0.003336, 1.4e-05, -2.1e-05, -0.000739]",-1,40.1
phosphorus_diatomic,-682.77100968,11,1.835563e-06,"[-77.07652666, -77.07651865, -6.56974125, -6.56923259, -4.73050941, -4.73050932, -4.73030305, -4.73030296, -4.72735568, -4.72513594, -0.68355734, -0.46795174, -0.29927808, -0.28819276, -0.28819276]","[0.000808, 0.000131, -0.003717, 0.001096, 0.000183, 0.003665]",-1,199.1
sodium_fluoride,-262.25595505,13,3.122334,"[-38.45167182, -24.48073948, -2.222787, -1.15599521, -1.15599516, -1.15501992, -0.95545064, -0.25226748, -0.24385766, -0.24385763]","[-2.6e-05, -9e-06, 0.00185, -8e-06, 6e-06, -0.001701]",-1,109.4
lithium_diatomic,-15.01903295,9,1.899817e-07,"[-2.00255202, -2.00214869, -0.13420582]","[-0.0, -0.0, 0.000781, -0.0, -0.0, -0.000781]",-1,21.4
difluoromethane,-239.11274646,10,0.7545291,"[-24.69794334, -24.69793984, -10.33849743, -1.26806167, -1.21055479, -0.7198042, -0.56388175, -0.56088095, -0.55799949, -0.43948756, -0.42916782, -0.41853328, -0.35882739]","[-1e-06, -1e-06, -0.004151, 0.003732, -0.0, -0.002055, -0.003731, 0.0, -0.002054, -1.4e-05, -0.008502, 0.005594, -1.1e-05, 0.008508, 0.005597]",-1,140.3
propene,-117.96952475,11,0.1716499,"[-10.18086988, -10.17067499, -10.16434937, -0.78908054, -0.68769657, -0.55756669, -0.47044397, -0.42496337, -0.41764284, -0.3755207, -0.35093429, -0.2622514]","[-0.006724, 0.005395, 0.0, 0.008394, -0.004238, -0.0, -5.9e-05, -0.000919, 0.0, -0.000406, 0.002231, 0.0, -0.002301, -0.000774, 0.0, 2.1e-05, -0.002669, -0.0, -0.000659, 0.002315, 0.0, 0.000455, -0.000211, 0.001714, 0.000455, -0.000211, -0.001714]",-1,144.7
difluorine_monoxide,-274.80338491,13,0.1312289,"[-24.7734576, -24.77345119, -19.360968, -1.35250913, -1.24291363, -0.95906075, -0.6321441, -0.58735989, -0.56308685, -0.47578985, -0.46474572, -0.45731655, -0.35446891]","[-9e-06, 3e-06, 0.003735, -2.8e-05, 0.001818, -0.004209, -2e-06, -0.001819, -0.00421]",-1,158.0
phosphorus_monoxide,-416.62522863,14,0.8044069,"[-77.12576494, -19.16587581, -6.61575218, -4.77944426, -4.77702874, -4.77261167, -1.03159338, -0.56438807, -0.41420881, -0.40048413, -0.39978978, -0.20604108]","[6e-06, 1.3e-05, 0.000764, -0.000273, 0.000417, 0.011309]",-1,343.4
tert_butyl_radical,-157.87666378,28,0.09180424,"[-10.1808874, -10.16306169, -10.16305997, -10.16305096, -0.80583495, -0.69262956, -0.69262952, -0.53731407, -0.44922795, -0.44261711, -0.44261645, -0.39024808, -0.39024714, -0.36961187, -0.34648706, -0.34648684, -0.17737892]","[-0.016675, 7e-06, 1e-06, 0.003162, 0.001183, 1e-06, 0.00318, -0.000457, -0.001037, 0.003183, -0.000457, 0.001038, 0.000585, 0.0006, -0.0, -0.001475, -0.00017, -0.001715, -0.001475, -0.00017, 0.001715, 0.00058, -0.0003, -0.000522, -0.001474, -0.0014, 0.001002, -0.00148, 0.001574, -0.00071, 0.00058, -0.0003, 0.000522, -0.00148, 0.001574, 0.00071, -0.001474, -0.0014, -0.001002]",-1,890.5
lithium_fluoride,-107.4876803,11,2.43579,"[-24.5171888, -1.98969861, -1.00131114, -0.29836949, -0.28429234, -0.28429233]","[1.2e-05, -5e-06, -0.000692, -3e-06, -3e-06, 0.000317]",-1,48.1
acetyl_fluoride,-253.22829775,12,1.160223,"[-24.71292732, -19.15202034, -10.35084543, -10.20813699, -1.25915414, -1.0876998, -0.78370602, -0.62662115, -0.53209312, -0.52201883, -0.50869614, -0.44549149, -0.43997922, -0.41001786, -0.38759638, -0.32386554]","[0.013315, 0.009147, -1e-06, -0.001285, 0.002824, -1e-06, -0.003937, -0.000288, -1.4e-05, -0.006188, -0.007773, -2.4e-05, -0.00129, 0.001098, -0.0, -0.000673, -0.002006, -0.003668, -0.000673, -0.002006, 0.003668]",-1,183.3
lithium_hydroxide,-83.43256305,10,1.747842,"[-19.01507967, -1.97399534, -0.8551348, -0.38195602, -0.22413074, -0.22413074]","[-1e-06, 1e-06, -0.019602, -0.0, 0.0, -0.001546, -0.0, 0.0, 0.019765]",-1,44.7
propyne,-116.71480153,29,0.3300749,"[-10.20226361, -10.17868643, -10.16214738, -0.78450706, -0.70482006, -0.5320582, -0.45425924, -0.44010301, -0.44008925, -0.27471814, -0.27471703]","[2.7e-05, 0.0, -0.004543, -3e-06, 0.0, -0.015615, 1.3e-05, 0.0, 0.019036, -0.0, -0.0, -0.003716, -0.010892, -0.0, 0.001732, 0.005435, 0.009426, 0.001742, 0.005435, -0.009426, 0.001742]",-1,246.5
aluminum_monosulfide,-640.69267352,14,1.537933,"[-88.82020803, -56.06993935, -7.9029111, -5.86726937, -5.8602182, -5.86021811, -4.17746633, -2.72958607, -2.72958593, -2.72915528, -0.66928668, -0.37122768, -0.26121313, -0.2569682, -0.25696817]","[8e-06, 7e-05, -0.015514, 0.00026, -0.000453, -0.004484]",-1,458.1
boron_monocarbide,-62.69218,13,0.4188704,"[-10.27440107, -6.8524047, -0.70842921, -0.38254495, -0.31077758, -0.31077758, -0.29181705]","[-1e-06, -2e-06, -0.010759, -7e-06, -6e-06, 0.001117]",-1,131.7
boron_trichloride,-1405.71461928,28,3.222333e-05,"[-101.5471799, -101.54716422, -101.5471297, -9.48399025, -9.48397234, -9.48397188, -7.24310633, -7.24309029, -7.24308935, -7.23901452, -7.23899425, -7.23899287, -7.23719656, -7.23717944, -7.23717923, -6.89935645, -0.90027042, -0.85198103, -0.85196984, -0.53556276, -0.46291883, -0.46291224, -0.41653009, -0.35837143, -0.35837089, -0.35299394, -0.35298582, -0.32513261]","[-0.0, -0.0, 0.000134, -1.2e-05, 7.8e-05, -0.003667, -0.00018, -0.001789, 0.001738, 0.000192, 0.001926, 0.001776]",-1,838.5
ethyl_radical,-79.20102251,28,0.1364534,"[-10.1804222, -10.16938309, -0.76172763, -0.61384319, -0.45735386, -0.42044248, -0.39727405, -0.36364432, -0.20683218]","[-0.001703, -0.003059, 0.0, 0.005175, 0.00426, 0.0, 0.001528, 0.00159, 0.0, 6.1e-05, 0.000935, -0.000913, 6.1e-05, 0.000935, 0.000913, 3.9e-05, -0.001684, 0.002507, 3.9e-05, -0.001684, -0.002507]",-1,389.0
magnesium_hydroxide,-275.99199654,12,0.53599,"[-46.79822461, -19.05531054, -3.10879727, -1.8534445, -1.85344447, -1.85051977, -0.91101085, -0.45094016, -0.27255955, -0.27255955, -0.19135363]","[2e-06, -6e-06, -0.00539, 2.9e-05, 5.9e-05, 0.011096, 0.0, -0.0, 0.009966]",-1,258.3
hydrogen_peroxide,-151.63047154,13,0.6186543,"[-19.19560881, -19.19554581, -1.13129372, -0.91835568, -0.52982756, -0.51833859, -0.43932741, -0.34872939, -0.2978375]","[0.016176, 0.003212, 0.006988, -0.016208, -0.003224, 0.007009, -0.014513, 0.010288, -0.00675, 0.014507, -0.010286, -0.006757]",-1,101.0
propane,-119.20509372,11,0.0358035,"[-10.167516, -10.15719103, -10.15717368, -0.78202544, -0.6823945, -0.58637966, -0.45953324, -0.43739509, -0.40186469, -0.38433477, -0.34100398, -0.33751772, -0.33094372]","[4e-06, -3.4e-05, -0.000622, -1e-06, -0.005704, 0.005503, 2.2e-05, 0.005732, 0.005545, 0.00173, -1e-06, -0.001475, -0.001761, 3.4e-05, -0.001523, -0.0, 0.000641, -0.001777, 4e-06, -0.000665, -0.001803, -0.001092, 0.001043, -0.000941, 0.001093, 0.001043, -0.00094, 0.001093, -0.001038, -0.000939, -0.001091, -0.001055, -0.000933]",-1,122.3
butane,-158.53720126,11,8.789144e-07,"[-10.16464513, -10.16440888, -10.15814793, -10.15814662, -0.79611279, -0.72484884, -0.63070784, -0.57680298, -0.47141395, -0.42844909, -0.42153998, -0.41309975, -0.37034897, -0.35236993, -0.3363034, -0.32491944, -0.3247289]","[0.002887, -5.8e-05, 0.0, 0.000363, -0.002705, -1e-06, -0.000364, 0.002704, -0.0, -0.002886, 5.7e-05, 1e-06, -0.001221, 0.001888, 0.0, 0.001221, -0.001888, 0.0, 0.000399, -0.000916, 0.001706, 0.000399, -0.000916, -0.001706, -0.000399, 0.000916, 0.001705, -0.000399, 0.000917, -0.001706, 0.000306, 0.00092, -0.001903, 0.000306, 0.00092, 0.001904, -0.000306, -0.00092, -0.001903, -0.000306, -0.00092, 0.001903]",-1,223.6
carbon_dioxide,-188.68225937,10,4.597589e-07,"[-19.21527034, -19.21525874, -10.36911578, -1.17108136, -1.13148122, -0.57429223, -0.53190992, -0.52768929, -0.52768927, -0.38463302, -0.384633]","[-0.0, -0.0, 0.0, 0.0, -1e-06, 0.008712, -1e-06, -0.0, -0.008712]",-1,100.4
magnesium_monohydride,-200.65932037,10,0.565364,"[-46.80560046, -3.11428556, -1.85893582, -1.85893566, -1.85531031, -0.29392138, -0.17350248]","[7.8e-05, 0.000195, -0.01444, 0.0, -0.0, -0.001147]",-1,142.6
cyclopropene,-116.67784164,12,0.1803416,"[-10.19127367, -10.19003201, -10.18558873, -0.87225586, -0.60365696, -0.56964289, -0.50934953, -0.44104275, -0.3534471, -0.30140465, -0.25892761]","[-0.0, 0.0, 0.002876, 2e-06, 0.013704, -0.001409, 1e-06, -0.013704, -0.001409, 0.0, -0.000902, 0.000695, -0.0, 0.000902, 0.000695, 0.001332, -0.0, -0.000795, -0.001332, 0.0, -0.000795]",-1,128.5
cyclobutane,-157.28758589,15,1.646652e-07,"[-10.16671451, -10.16650492, -10.1665049, -10.16629533, -0.84418219, -0.65460459, -0.65460457, -0.54920388, -0.47836039, -0.47814823, -0.38468794, -0.38468792, -0.35372092, -0.31781754, -0.30842421, -0.3084242]","[1e-06, -0.007643, -0.000685, -1e-06, 0.007644, -0.000685, 0.007643, -0.0, 0.000684, -0.007644, 0.0, 0.000684, 0.0, 0.002385, -0.00168, 0.0, -9e-06, 0.002586, -0.0, -0.002385, -0.00168, -0.0, 9e-06, 0.002586, -0.002385, 0.0, 0.00168, 9e-06, 0.0, -0.002586, 0.002385, -0.0, 0.00168, -9e-06, -0.0, -0.002586]",-1,231.0
silylene_s,-290.65319693,10,0.04453105,"[-66.12728038, -5.29388055, -3.65746212, -3.64906963, -3.64659615, -0.51102882, -0.33322829, -0.24594485]","[8.2e-05, -0.000102, -0.003784, -0.0, 0.00118, 0.001574, -0.0, -0.001176, 0.001569]",-1,83.0
aluminum_monohydride,-243.01445569,10,0.07495436,"[-56.03536312, -4.13945431, -2.6935853, -2.69358518, -2.68636865, -0.36688999, -0.20884537]","[3.6e-05, 9.3e-05, 0.003495, 0.0, 0.0, -0.002045]",-1,67.4
beryllium_oxide,-89.9514577,14,2.538551,"[-19.05132616, -4.0674422, -0.84871453, -0.29837398, -0.26479148, -0.26479148]","[1e-06, -0.0, -0.010689, -3.8e-05, -2.8e-05, 0.009851]",-1,55.6

